# heliumInput = PEDIGREE
"LineName"	"MaleParent"	"FemaleParent"
"US049602"	"HOCP85845"	"US93016"
"US049603"	"US90018"	"HOCP85845"
"US059001"	"HOCP95950"	"US99031"
"US059002"	"HOCP95950"	"US99031"
"US059003"	"HOCP97609"	"US99039"
"US059004"	"HOCP97609"	"US99039"
"US059005"	"HOCP97609"	"US99017"
"US059006"	"HOCP99841"	"US99025"
"US059007"	"LCP86454"	"US99039"
"US059008"	"US99027"	"CP830644"
"US059009"	"US88007"	"CP830644"
"US059010"	"HOCP90941"	"US01008"
"US059011"	"US00002"	"HOCP00930"
"US059012"	"TAINAN"	"LCP85384"
"US059013"	"HOCP96540"	"US00008"
"US059014"	"HO94856"	"US01010"
"US059015"	"US00077"	"CP890831"
"US059016"	"US00077"	"CP890831"
"US059017"	"US00077"	"CP890831"
"US059018"	"US00064"	"CP890831"
"US059019"	"US00011"	"HOCP00930"
"US059020"	"US00011"	"HOCP00930"
"US059021"	"LCP85384"	"LAROSE"
"US059022"	"L98207"	"H784153"
"US059023"	"MPTH99476"	"GUANGXI8722"
"US059024"	"MPTH99476"	"GUANGXI8722"
"US059025"	"MPTH99476"	"GUANGXI8722"
"US059026"	"HOCP01553"	"L791001"
"US059027"	"HOCP01553"	"L791001"
"US059028"	"HOCP01553"	"L791001"
"US059029"	"HOCP01553"	"L791001"
"US059030"	"L791001"	"HB9947"
"US059031"	"L791001"	"HB9947"
"US059032"	"L791001"	"HB9947"
"US059033"	"L791001"	"HB9947"
"US059034"	"HOCP96540"	"US01025"
"US059035"	"HOCP96540"	"US01025"
"US059036"	"HOCP96540"	"US01025"
"US059037"	"HOCP96540"	"US01025"
"US059038"	"MPTH98388"	"LASTRIPE"
"US059039"	"MPTH98388"	"LASTRIPE"
"US059040"	"MPTH98388"	"LASTRIPE"
"US059041"	"MPTH98388"	"LASTRIPE"
"US059042"	"MPTH98388"	"LASTRIPE"
"US059043"	"MPTH98388"	"LASTRIPE"
"US059044"	"MPTH98388"	"LASTRIPE"
"US059045"	"MPTH98388"	"LASTRIPE"
"US059046"	"MPTH98388"	"LASTRIPE"
"US059047"	"MPTH98388"	"LASTRIPE"
"US059048"	"MPTH98388"	"LASTRIPE"
"US059049"	"MPTH98388"	"LASTRIPE"
"US059050"	"MPTH98388"	"LASTRIPE"
"US059051"	"MPTH98388"	"LASTRIPE"
"US059052"	"MPTH98388"	"LASTRIPE"
"US059053"	"MPTH98388"	"LASTRIPE"
"US059054"	"MPTH98388"	"LASTRIPE"
"US059055"	"MPTH98388"	"LASTRIPE"
"US059056"	"MPTH98388"	"LASTRIPE"
"US059057"	"MPTH98388"	"LASTRIPE"
"US059058"	"MPTH97216"	"LCP85384S2"
"US059059"	"MPTH97216"	"LCP85384S2"
"US059060"	"HL883002"	"US02038"
"US059061"	"HL883002"	"US02038"
"US059062"	"US01039"	"HB9951"
"US059063"	"US01039"	"HB9951"
"US059064"	"SES147B"	"H021101"
"US059065"	"MPTH97003"	"US02025"
"US059066"	"US56137"	"TUCCP7742"
"US059300"	"HOCP92618"	"HO94856"
"US059301"	"US00012"	"HOCP92624"
"US059302"	"S6684B"	"LCP85384"
"US059303"	"TUCCP7742"	"HOCP00919"
"US059304"	"US00077"	"CP890831"
"US059305"	"US00015"	"CP890831"
"US059306"	"LCP85384"	"LAROSE"
"US059501"	"HOCP96540"	"US00018"
"US059502"	"HOCP96540"	"US00018"
"US059504"	"HOCP00927"	"US99052"
"US059507"	"LCP85384"	"US01060"
"US059508"	"LCP85384"	"US01060"
"US059509"	"HOCP99837"	"US01063"
"US059510"	"HOCP99837"	"US01061"
"US059511"	"LCP85384"	"US01074"
"US059512"	"LCP85384"	"US01074"
"US059513"	"LCP85384"	"US01057"
"US059514"	"LCP85384"	"US01057"
"US059515"	"LCP85384"	"US01074"
"US059516"	"LCP85384"	"US01071"
"US059517"	"HOCP01551"	"US01057"
"US059518"	"HOCP00951"	"US01071"
"US059519"	"HOCP00951"	"US01071"
"US059520"	"HOCP01533"	"US01059"
"US059521"	"HOCP01533"	"US01059"
"US059522"	"HOCP01533"	"US01059"
"US059523"	"CP890831"	"MOL1032"
"US059524"	"H96291"	"MOL1032"
"US059525"	"HOCP96540"	"SES323"
"US059526"	"LCP85384"	"SES8458"
"US059527"	"LCP85384"	"SES234A"
"US059528"	"HOCP96540"	"SES205A"
"US059529"	"H96549"	"US00019"
"US059530"	"H96549"	"US00020"
"US059531"	"H96549"	"US00021"
"US059604"	"H00P3"	"US97022"
"US059605"	"H00P3"	"US97022"
"US059606"	"HOCP93776"	"US99006"
"US059801"	"RSPOLY"	"US02887"
"US059802"	"RSPOLY"	"US02887"
"US059803"	"RSPOLY"	"US02887"
"US059804"	"RSPOLY"	"US02887"
"US059805"	"RSPOLY"	"US02887"
"US059806"	"RSPOLY"	"US02800"
"US059807"	"RSPOLY"	"US02800"
"US059808"	"RSPOLY"	"US02800"
"US059809"	"RSPOLY"	"US02800"
"US059810"	"RSPOLY"	"US02800"
"US059811"	"RSPOLY"	"US02871"
"US059812"	"RSPOLY"	"US02872"
"US059813"	"RSPOLY"	"US02872"
"US059814"	"RSPOLY"	"US02872"
"US059815"	"RSPOLY"	"US02872"
"US059816"	"RSPOLY"	"US02872"
"US059817"	"RSPOLY"	"US02830"
"US059818"	"RSPOLY"	"US02830"
"US059819"	"RSPOLY"	"US02819"
"US059820"	"RSPOLY"	"US02818"
"US059821"	"RSPOLY"	"US02844"
"US059822"	"RSPOLY"	"US02844"
"US059823"	"RSPOLY"	"US02848"
"US059824"	"RSPOLY"	"US02866"
"US059825"	"RSPOLY"	"US02866"
"US059826"	"RSPOLY"	"US02866"
"US059827"	"RSPOLY"	"US02866"
"US059828"	"RSPOLY"	"US02866"
"US059829"	"RSPOLY"	"US02866"
"US059830"	"RSPOLY"	"US02866"
"US059831"	"RSPOLY"	"US02866"
"US059832"	"RSPOLY"	"US02866"
"US059833"	"RSPOLY"	"US02869"
"US059834"	"RSPOLY"	"US02869"
"US059835"	"RSPOLY"	"US02869"
"US059836"	"RSPOLY"	"US02869"
"US059837"	"RSPOLY"	"US02856"
"US059838"	"RSPOLY"	"US02856"
"US059839"	"RSPOLY"	"US02876"
"US059840"	"RSPOLY"	"US02876"
"US059841"	"RSPOLY"	"US02838"
"US059842"	"RSPOLY"	"US02838"
"US059843"	"RSPOLY"	"US02838"
"US059844"	"RSPOLY"	"US02838"
"US059845"	"RSPOLY"	"US02838"
"US059846"	"RSPOLY"	"US02838"
"US059847"	"RSPOLY"	"US02838"
"US059848"	"RSPOLY"	"US02838"
"US059901"	"MPTH97216"	"HOCP00950"
"US059902"	"MPTH97216"	"HOCP00950"
"US059903"	"MPTH97216"	"HOCP00950"
"US059904"	"MPTH97216"	"HOCP00950"
"US059905"	"MPTH97216"	"HOCP00950"
"US059906"	"MPTH97216"	"HOCP00950"
"US059907"	"MPTH97216"	"HOCP00950"
"US059908"	"MPTH97216"	"HOCP00950"
"US059909"	"MPTH97216"	"HOCP00950"
"US059910"	"MPTH97216"	"HOCP00950"
"US059911"	"MPTH97216"	"HOCP00950"
"US059912"	"MPTH97216"	"HOCP00950"
"US059913"	"MPTH97216"	"HOCP00950"
"US059914"	"MPTH97216"	"HOCP00950"
"US059915"	"MPTH97216"	"HOCP00950"
"US059916"	"MPTH97216"	"HOCP00950"
"US059917"	"MPTH97216"	"CP892143"
"US059918"	"MPTH97216"	"CP892143"
"US059919"	"MPTH97216"	"CP892143"
"US059920"	"MPTH97216"	"CP892143"
"US059921"	"MPTH97216"	"CP892143"
"US059922"	"MPTH97216"	"CP892143"
"US059923"	"MPTH97216"	"CP892143"
"US059924"	"MPTH97216"	"CP892143"
"US059925"	"MPTH97216"	"CP892143"
"US059926"	"MPTH97216"	"CP892143"
"US059927"	"MPTH97216"	"CP892143"
"US059928"	"MPTH97216"	"CP892143"
"US059929"	"MPTH97216"	"CP892143"
"US069001"	"HOCP96540"	"US02149"
"US069002"	"HOCP96540"	"US02149"
"US069003"	"US95006"	"US94113"
"US069004"	"US88007"	"GREENGERMAN"
"US069005"	"US88007"	"GREENGERMAN"
"US069006"	"US88007"	"GREENGERMAN"
"US069007"	"DJATIROTO"	"LCP85384"
"US069008"	"HOCP96540"	"US00008"
"US069009"	"HOCP00955"	"TUCCP7742"
"US069010"	"US01009"	"HOCP88739"
"US069011"	"US00011"	"H960472"
"US069012"	"US00077"	"CP890831"
"US069013"	"HOCP96540"	"US00002"
"US069014"	"HOCP00955"	"US00009"
"US069015"	"L98207"	"US01010"
"US069016"	"US00011"	"HOCP99839"
"US069017"	"US00011"	"HOCP99839"
"US069018"	"HOCP96540"	"US02149"
"US069019"	"IMP3057"	"US03143"
"US069020"	"E.ARUND.2"	"E.ARUND.2"
"US069021"	"US63006"	"HB9955"
"US069022"	"US63006"	"HB9955"
"US069023"	"US63006"	"HB9956"
"US069024"	"US63006"	"HB9956"
"US069025"	"04P2"	"L99233"
"US069026"	NA	"NOASSIGNMENTYET"
"US069300"	"US88007"	"HO89889"
"US069301"	"HOCP97661"	"FAM89686"
"US069302"	"TUCCP7742"	"HO91572"
"US069303"	"US99037"	"L95483"
"US069304"	"US88007"	"GREENGERMAN"
"US069305"	"US88007"	"GREENGERMAN"
"US069306"	"CP890831"	"LAROSE"
"US069307"	"LCP85384"	"LAROSE"
"US069308"	"IMP3057"	"US03033"
"US069309"	"IMP3057"	"US03033"
"US069310"	"IMP3057"	"US03033"
"US069311"	"IMP3057"	"US03033"
"US069312"	"IMP3057"	"US03033"
"US069313"	"IMP3057"	"US03033"
"US069314"	"IMP3057"	"US03033"
"US069315"	"IMP3057"	"US03033"
"US069316"	"HOCP96540"	"MPTH97260"
"US069317"	"HOCP96540"	"MPTH97260"
"US069318"	"HOCP96540"	"MPTH97260"
"US069319"	"HOCP96540"	"MPTH97260"
"US069607"	"US00017"	"HOCP00905"
"US069608"	"LCP85384"	"N27"
"US069609"	"US01009"	"HOCP88739"
"US069610"	"01P3"	"US90018"
"US0785"	NA	"KASSOER"
"US079001"	"US00019"	"HOCP01541"
"US079002"	"US00019"	"HOCP88739"
"US079003"	"HOCP91552"	"B9767"
"US079004"	"US00019"	"HOCP01531"
"US079005"	"US00016"	"HOCP95951"
"US079006"	"US00016"	"HOCP95951"
"US079007"	"HOCP91552"	"US01007"
"US079008"	"HOCP91552"	"US01009"
"US079009"	"US01017"	"US01033"
"US079010"	"US00020"	"HB33061"
"US079011"	"S6684B"	"LCP8110"
"US079012"	"HOCP01517"	"US01026"
"US079013"	"HOCP01517"	"US01026"
"US079014"	"US00020"	"LCP85384"
"US079015"	"US00020"	"HB33061"
"US079016"	"SES84/58S28"	"MB843065"
"US079017"	"HO95988"	"MPTH97107"
"US079018"	"NCO310"	"MPTH97218"
"US079019"	"HO95988"	"MPTH97107"
"US079020"	"LCP85384"	"MPTH97233"
"US079021"	"N55805"	"MPTH97200"
"US079022"	"N55805"	"MPTH97200"
"US079023"	"TCP004518"	"MPTH97233"
"US079024"	"TCP004518"	"MPTH97233"
"US079025"	"LCP85384"	"MPTH98388"
"US079026"	"TCP004518"	"MPTH97233"
"US079027"	"HO95988"	"MPTH97107"
"US089001"	"MPTH97003"	"US02095"
"US089002"	"MPTH97003"	"US02095"
"US089003"	"MPTH97003"	"US02095"
"US089004"	"MPTH97003"	"US02095"
"US089005"	"HOCP93776"	"HOCP02610"
"US089006"	"N55805"	"MPTH97200"
"US089007"	"MPTH97204"	"Q152"
"US089008"	"CP770407"	"CP770310"
"US089009"	"MPTH97204"	"HB996"
"US089010"	"MPTH97216"	"HOCP01551"
"US089011"	"MPTH97216"	"HOCP00950"
"US089012"	"MPTH97216"	"HOCP00950"
"US089013"	"MPTH97216"	"HB9945"
"US089014"	"MPTH97216"	"CUBA"
"US089015"	"MPTH97216"	"CUBA"
"US089016"	"MPTH97216"	"CP921666"
"US089017"	"MPTH97216"	"CP921666"
"US089018"	"MPTH97216"	"N55805"
"US089019"	"MPTH97216"	"TUCCP7742"
"US089020"	"MPTH97218"	"5011"
"US089021"	"MPTH98388"	"HB9944"
"US089022"	"MPTH97233"	"HOCP00950"
"US089023"	"MPTH97233"	"HOCP00950"
"US089024"	"MPTH97204"	"HL023249"
"US089025"	"US02100"	"HOLES"
"US089026"	"HOCP00934"	"HB9949"
"US089027"	"HOCP00934"	"HB9949"
"US089028"	"HOCP00934"	"HB9951"
"US089029"	"HOCP00934"	"HB9951"
"US089030"	"CP720370"	"US01008"
"US089031"	"L97128"	"US01008"
"US089032"	"L99226"	"US01025"
"US089033"	"LCP85384"	"L791001"
"US089034"	"TUCCP7742"	"US02142"
"US089035"	"HOCP91552"	"US02123"
"US089036"	"HOCP01520"	"US02133"
"US089037"	"L99226"	"US02133"
"US089038"	"L99226"	"US02121"
"US089039"	"HOCP00934"	"US02131"
"US089040"	"US02128"	"US02129"
"US089041"	"US02142"	"US02123"
"US089042"	"HOCP96540"	"US02110"
"US089043"	"HOCP96540"	"US72019"
"US089044"	"HB9960"	"HOCP88739"
"US089045"	"HB9960"	"HOCP02628"
"US089046"	"CP921213"	"HB9911"
"US089047"	"HOCP00933"	"HB9911"
"US089048"	"HB9962"	"HOCP01517"
"US089049"	"MPTH97218"	"MPTH99476"
"US089050"	"MPTH97216"	"HB9938"
"US089051"	"HOCP96540"	"SES234A"
"US089052"	"883002"	"US02019"
"US089053"	"883002"	"US02038"
"US089054"	"883002"	"US02038"
"US089055"	"N55805"	"US02144"
"US089056"	"US02113"	"TCP004507"
"US089057"	"HOCP91552"	"US02147"
"US089058"	"HOCP91552"	"US02147"
"US089059"	"US01039"	"US02149"
"US089060"	"US02113"	"US01036"
"US089062"	"MPTH98388"	"L01283"
"US089063"	"MPTH97003"	"US02095"
"US1484"	NA	"POJ0213"
"US1639"	NA	NA
"US1694"	NA	"POJ0213"
"US52006"	NA	NA
"US54249"	NA	"H493646"
"US56137"	NA	NA
"US56144"	NA	NA
"US56158"	NA	NA
"US57102"	NA	NA
"US6083"	"US56158"	"CP52001"
"US61512"	"PASOEROEAN"	"CP52068"
"US63006"	NA	NA
"US656444"	"CP31518"	"CP59050"
"US656445"	"CP31518"	"CP59050"
"US6596198"	"US61512"	"CP57621"
"US66472"	"US56144"	"CP63368"
"US665413"	"US56144"	"CP62244"
"US66561"	NA	NA
"US665615"	"US56158"	"L60025"
"US66564"	"US56158"	"L60025"
"US66567"	"US56158"	"L60025"
"US66569"	"US56158"	"L60025"
"US666511"	"GEHRABON"	"L60025"
"US671121"	NA	NA
"US672620"	NA	NA
"US67312"	"NG57208"	"CP55030"
"US681414"	NA	NA
"US682621"	NA	NA
"US70163"	"CP57603"	"US656445"
"US7019"	NA	NA
"US72019"	"SES147B"	"CP640313"
"US72027"	"US66472"	"US671121"
"US72071"	"SES006"	"L60025"
"US72090"	NA	NA
"US72100"	NA	NA
"US72113"	"US666511"	"CP52068"
"US72114"	"US666511"	"CP52068"
"US72122"	"SES189"	"CP52068"
"US73032"	"L65069"	"US666511"
"US73039"	"CP640307"	"US665413"
"US73047"	"CP660346"	"IA1583"
"US74005"	"US656444"	"US665615"
"US74014"	NA	NA
"US74032"	"US67312"	"US66569"
"US74069"	"CL47083"	"US66564"
"US74090"	"CP670404"	"US66564"
"US74103"	"SES205A"	"L65069"
"US76001"	NA	NA
"US76092"	NA	NA
"US77001"	"US70163"	"CP650357"
"US77002"	"US672620"	"CP710380"
"US77005"	"US672620"	"CP61039"
"US77009"	"US682621"	"CP61039"
"US77010"	"US72090"	"CP61039"
"US77012"	"CP710313"	"US72113"
"US77013"	"US70163"	"CP740398"
"US77014"	"US672620"	"CP61039"
"US77015"	"US72100"	"CP740398"
"US77017"	"US672620"	"CP650357"
"US78001"	"US72071"	"CP61037"
"US78013"	"US72071"	"CP690373"
"US78017"	"US72027"	"CP720339"
"US78019"	"US7019"	"CP710326"
"US78020"	"US72112"	"CP720374"
"US78025"	"US72122"	"CP650357"
"US78026"	"US76001"	"CP720374"
"US79004"	"US74103"	"CP650357"
"US79007"	NA	NA
"US79010"	"BENDASSEL"	"CP650357"
"US79011"	"US73039"	"CP650357"
"US79018"	"US682621"	"CP650357"
"US79027"	"US73032"	"CP650357"
"US80004"	"CP770410"	"US73079"
"US80010"	NA	NA
"US80012"	"L61067"	"US73047"
"US80024"	"L62096"	"US74069"
"US80028"	"CP730351"	"US7490"
"US80034"	NA	NA
"US82029"	NA	NA
"US82031"	"SES273"	"CP700330"
"US82036"	"US57102"	"CP700330"
"US82044"	"SES273"	"CP650357"
"US83013"	"US77010"	"CP780357"
"US83018"	"US77012"	"CP650357"
"US83021"	NA	NA
"US83025"	"US76092"	"CP650357"
"US8318"	"US77012"	"CP650357"
"US841009"	NA	NA
"US86002"	"CP770407"	"CP750361"
"US86003"	"US78017"	"CP750361"
"US86016"	"CP81POLYP1"	"US78001"
"US87006"	"CP701133"	"US79004"
"US87008"	"US79027"	"CP52068"
"US87013"	"US78013"	"CP650357"
"US87018"	"SES114"	"CP52068"
"US87028"	"US79007"	"CP62258"
"US871019"	NA	NA
"US88002"	"CP701133"	"US80010"
"US88007"	"SES231"	"CP720355"
"US88012"	"CP701133"	"US79010"
"US89010"	"US80024"	"CP790318"
"US89012"	"US80024"	"CP790348"
"US89013"	"US80024"	"CP790348"
"US89017"	NA	NA
"US90017"	"CP800323"	"CP830601"
"US90018"	"CP830657"	"CP790348"
"US90020"	"CP830632"	"CP810332"
"US90021"	"CP830657"	"CP790332"
"US90024"	"CP830657"	"CP790332"
"US90026"	"CP830657"	"CP790348"
"US90027"	"CP830632"	"CP810332"
"US91004"	"US83021"	"CP650357"
"US91014"	"CP800323"	"US82036"
"US91015"	"US82029"	"CP820520"
"US93007"	NA	NA
"US93015"	"CP850834"	"CP850861"
"US93016"	"CP850834"	"LCP84222"
"US93017"	"CP840742"	"HOCP85845"
"US94001"	"US88007"	"US87006"
"US94003"	"US88007"	"CP870661"
"US94014"	"US87018"	"CP870661"
"US94015"	"US87018"	"CP870661"
"US94031"	"IND81142"	"CP701133"
"US94079"	"CP701133"	"NG77193"
"US94112"	NA	NA
"US94113"	NA	NA
"US95002"	"US89012"	"CP650357"
"US95006"	"US89017"	"CP790348"
"US96001"	"CP730321"	"LCP84222"
"US96002"	"CP850834"	"LCP85298"
"US96005"	"LCP84222"	"CP860916"
"US96006"	"LCP84222"	"CP860916"
"US97022"	"LCP86454"	"CP890884"
"US99001"	"US93017"	"LCP82089"
"US99002"	"HOCP92678"	"US90026"
"US99004"	"HOCP93775"	"HOCP92678"
"US99006"	"HOCP91502"	"US94131"
"US99027"	"US93007"	"CP790332"
"US99038"	"US88007"	"CP870661"
"US99043"	"LCP85384"	"DJATIROTO"
"US99051"	"CP62258"	"DJATIROTO"
"US9937"	"CP912304"	"CP790318"
"V7151"	"VPOLY196970"	"L60025"
"VELLAI"	NA	NA
"VPOLY196970"	NA	NA
"WLC9232"	NA	NA
"YELLOWCALEDONIA"	NA	NA
"2010133"	"L99226"	"HOCP02618"
"2010134"	"L99233"	"HOCP96540"
"2010135"	"05P3"	"L94433"
"2010136"	"L99226"	"US79010"
"2010137"	"HOCP91552"	"HOCP92624"
"2010138"	"L99233"	"HOCP92624"
"2010139"	"L99233"	"HOCP92624"
"2010140"	"HOCP96540"	"L97128"
"2010141"	"HOCP96540"	"L91281"
"2010142"	"LCP85384"	"HOCP92624"
"2010143"	"L94426"	"HOCP02620"
"2010144"	"L99233"	"HOCP92624"
"2010145"	"LCP85384"	"HOCP92624"
"2010146"	"L04410"	"LCP81010"
"2010147"	"L04410"	"LCP81010"
"2010148"	"HOCP96540"	"L97128"
"2010149"	"HOCP96540"	"L97128"
"2010150"	"L99233"	"HOCP02618"
"2010151"	"L99226"	"US79010"
"2010152"	"L99226"	"HOCP92624"
"2010154"	"LCP85384"	"LCP81010"
"2010155"	"L99233"	"HOCP02618"
"2010156"	"L99233"	"L97128"
"2010157"	"L99233"	"HOCP92648"
"2010158"	"L02316"	"CP83644"
"2010159"	"HOCP96540"	"US79010"
"2010160"	"L99233"	"HOCP96561"
"2010161"	"L99233"	"HOCP02618"
"2010162"	"HOCP96540"	"L91281"
"2010163"	"L99226"	"L97128"
"2010164"	"HOCP96540"	"L97128"
"2010165"	"HOCP96540"	"N27"
"2010166"	"HOCP96540"	"N27"
"2010900"	"HO01564"	"L99233"
"2010901"	"CP942203"	"HOCP93750"
"2010902"	"HOCP04852"	"L97128"
"2010903"	"HOCP04852"	"L97128"
"2010904"	"HOCP00935"	"L99233"
"2010905"	"HOCP99866"	"HOCP99825"
"2010906"	"HOCP00953"	"HOCP95951"
"2010907"	"HOCP01523"	"HOCP00930"
"2010908"	"HOCP01523"	"HOCP00930"
"2010909"	"HOCP00930"	"HOCP95951"
"2010910"	"L99231"	"HOCP93750"
"2010911"	"HOCP01523"	"HOCP02642"
"2010912"	"04P12"	"HOCP88739"
"2010913"	"HOCP02610"	"HOCP02618"
"2010914"	"HOCP02610"	"HOCP03757"
"2010915"	"04P2"	"HOCP94856"
"2010916"	"HOCP01553"	"HOCP00930"
"2010917"	"HO93770"	"HOCP91555"
"2010918"	"HO93770"	"HOCP91555"
"2010919"	"04P2"	"L99233"
"2010920"	"04P2"	"L99233"
"2010921"	"02P5"	"HOCP02623"
"2010922"	"05P3"	"HOCP02631"
"2010923"	"HOCP02639"	"HOCP01517"
"2010924"	"HOCP96540"	"HOCP03714"
"2010925"	"HOCP02639"	"HOCP01517"
"2010926"	"05P5"	"HOCP02610"
"2010927"	"HOCP01517"	"HO01564"
"2010928"	"US02099"	"HO01564"
"2010929"	"L99226"	"HO01564"
"2010930"	"HOCP02610"	"HO95988"
"2010931"	"05P5"	"HOCP02618"
"2010932"	"HOCP04852"	"HOCP04827"
"2010933"	"HOCP96540"	"HOCP94822"
"2010934"	"HOCP01517"	"HO01564"
"2010935"	"L02328"	"HOCP85845"
"2010936"	"L02328"	"HOCP85845"
"2010937"	"HOCP02610"	"HOCP96540"
"2010938"	"L02328"	"HOCP85845"
"2010939"	"HOCP01544"	"TUCCP77042"
"2010940"	"MISC"	"MISC"
"2011167"	"HOCP96540"	"HOCP92624"
"2011168"	"HOCP96540"	"L94433"
"2011169"	"L01299"	"HOCP92624"
"2011170"	"LCP85384"	"HOCP92624"
"2011171"	"HOCP96540"	"L94433"
"2011172"	"HOCP96540"	"L99233"
"2011173"	"L04410"	"HOCP95951"
"2011174"	"HOCP96540"	"HOCP92624"
"2011175"	"L02325"	"LCP85384"
"2011176"	"L04408"	"HOCP00930"
"2011177"	"HOCP96540"	"L94433"
"2011178"	"LCP85384"	"HOCP92624"
"2011179"	"L99233"	"L94426"
"2011180"	"L04408"	"HOCP00930"
"2011181"	"L99233"	"L04408"
"2011182"	"HOCP96540"	"L94433"
"2011183"	"LCP85384"	"HOCP92624"
"2011184"	"06P2"	"L02316"
"2011185"	"HOCP96540"	"L94433"
"2011186"	"L04410"	"HOCP00933"
"2011187"	"HOCP01523"	"HOCP00950"
"2011188"	"LCP85384"	"HOCP92624"
"2011189"	"L99226"	"LCP81010"
"2011190"	"HOCP02610"	"L01299"
"2011191"	"L99233"	"L04408"
"2011500"	"HOCP02610"	"L97128"
"2011501"	"HOCP02610"	"L97128"
"2011502"	"06P6"	"HOCP01523"
"2011503"	"06P6"	"HOCP01523"
"2011504"	"06P6"	"HOCP03743"
"2011505"	"HOL05953"	"HOCP04827"
"2011506"	"06P3"	"L99226"
"2011507"	"HOCP01517"	"HOCP96540"
"2011508"	"HOCP01517"	"HOCP96540"
"2011509"	"HOCP04838"	"L99226"
"2011510"	"06P2"	"L99226"
"2011511"	"HOCP01517"	"HOCP96540"
"2011512"	"HOCP01517"	"HOCP96540"
"2011513"	"HOCP01517"	"HOCP00930"
"2011514"	"HOCP01517"	"HOCP00930"
"2011515"	"HOCP02623"	"HOL05953"
"2011516"	"06P8"	"HOCP03743"
"2011517"	"HOCP01517"	"HOCP00930"
"2011518"	"HOCP01517"	"HOCP00930"
"2011519"	"HOCP02610"	"CP79318"
"2011520"	"HOCP01517"	"CP88739"
"2011521"	"HOCP02623"	"HOL05953"
"2011522"	"06P8"	"HOCP04856"
"2011523"	"06P8"	"L04408"
"2011524"	"HOCP03708"	"HO01564"
"2011525"	"HOCP02623"	"HOL05953"
"2011526"	"HOCP01517"	"CP88739"
"2011527"	"HOCP96540"	"HOCP00950"
"2011528"	"L99226"	"HOCP02620"
"2011529"	"HOL05953"	"HOCP00950"
"2011530"	"HOL05953"	"HOCP00950"
"2011531"	"HOCP01517"	"L97128"
"2011532"	"HOCP02623"	"HOL05953"
"2011533"	"HOCP96540"	"HOCP04856"
"2011534"	"HOCP01517"	"HOCP04856"
"2011535"	"HOCP01517"	"HOCP04856"
"2011536"	"HOCP01517"	"HOCP04856"
"2011537"	"06P18"	"HOCP96540"
"2011538"	"06P17"	"L02316"
"2011539"	"HOCP02623"	"HOCP04813"
"2011541"	"HOCP01517"	"HOCP04856"
"2011542"	"HOCP01523"	"HOCP03743"
"2011543"	"HOCP01523"	"HOCP04856"
"2011544"	"06P17"	"HOCP04843"
"2011545"	"06P17"	"HOCP04843"
"2011546"	"HOCP01517"	"HO01564"
"2011547"	"L99226"	"HOCP04813"
"2011548"	"L99226"	"HOCP04813"
"2011549"	"L99226"	"HOCP04856"
"2011550"	"HOCP01523"	"HOCP04856"
"2011551"	"CL895189"	"L03386"
"2011553"	"HOCP01523"	"HOCP00930"
"2011554"	"HOCP01523"	"HOCP00930"
"2011556"	"04P2"	"HOCP96540"
"2011557"	"HOCP01553"	"US99001"
"2011558"	"L99226"	"L04408"
"2011559"	"HOCP91555"	"L99226"
"2011560"	"HOCP99833"	"HOCP04856"
"2011561"	"HO94856"	"HO01564"
"2011562"	"06P12"	"HO95988"
"2011563"	"HOCP01523"	"HOCP00930"
"2011564"	"HOCP01553"	"HOCP99833"
"2011565"	"HOCP01523"	"TUCCP77042"
"2011566"	"L99226"	"HOCP04856"
"2011567"	"HOCP99833"	"HOCP01544"
"2011568"	"HOCP96540"	"CP88739"
"2011569"	"HOCP99833"	"HOCP01525"
"2011570"	"HOCP01553"	"HOCP01525"
"2011571"	"HOCP01523"	"HOCP00930"
"2011572"	"HOCP01517"	"HOCP04854"
"2011573"	"HOCP01553"	"TUCCP77042"
"2011574"	"HOCP96540"	"L01283"
"2011575"	"HOCP96540"	"L02316"
"2011576"	"HOCP01517"	"HOCP04838"
"2011577"	"HOCP01517"	"HOCP04821"
"2011578"	"HOCP96540"	"HO95988"
"2011579"	"HOCP01553"	"TUCCP77042"
"2011580"	"HOCP01553"	"TUCCP77042"
"2011581"	"06P8"	"L04408"
"2011582"	"04P6"	"HOCP02612"
"2011599"	"HOCP01553"	"TUCCP77042"
"2012192"	"L06001"	"HOCP96561"
"2012193"	"HOCP04803"	"L04408"
"2012194"	"LCP85384"	"HOCP92624"
"2012195"	"HOCP02610"	"CP79348"
"2012196"	"HOCP96540"	"L97128"
"2012197"	"HOCP96540"	"HOCP02610"
"2012198"	"L04425"	"HOCP92624"
"2012199"	"HOCP96540"	"L06040"
"2012200"	"L01299"	"HOCP92624"
"2012201"	"HOCP96540"	"L97128"
"2012202"	"HOCP02620"	"LCP81010"
"2012203"	"HOCP00950"	"LCP81010"
"2012204"	"L02325"	"HOCP96540"
"2012205"	"L99226"	"L05457"
"2012206"	"HOCP96540"	"L06040"
"2012207"	"HOCP96540"	"L97128"
"2012208"	"L01299"	"HOCP92624"
"2012209"	"L04425"	"L05457"
"2012210"	"L99226"	"N27"
"2012211"	"L99226"	"HOCP05902"
"2012212"	"HOCP96540"	"HO91572"
"2012213"	"HOCP96540"	"HOCP89831"
"2012214"	"HOCP96540"	"L97128"
"2012215"	"L06001"	"HOCP00950"
