,MVARIETY,FVARIETY,X.1,X,CROSS,DATE,FEMALE,MALE,F_POL,M_POL,CUBICLE,FUZZ,GERM,SEED,CROSSING.SERIES,AVGGERMF,SUMSEEDF,AVGGERMM,SUMSEEDM,AVGGERMX,SUMSEEDX,XN,FEFF,MEFF,XEFF,SUMGCA,SUM_SURVIVE,SUM_LINE1NO,SUM_LINE2NO,SUM_INCNO,SUM_ASSIGNNO,FFP,FMP,FSYPCT,FSCPCT,FCYPCT,FSWPCT,FPOPPCT,FFIBPCT,MFP,MMP,MSYPCT,MSCPCT,MCYPCT,MSWPCT,MPOPPCT,MFIBPCT,XSYPCT,XSCPCT,XCYPCT,XSWPCT,XPOPPCT,FRUST,FMOS,FLS,FSMUT,MRUST,MMOS,MLS,MSMUT,FBru1,MBru1,FLS1,MLS1
58,1977042,1997128,3267,3267,XL06-319,282,L97-128,TUCCP77-042,7,3,12,3.498,4,28,2006,NA,88233.572,40.31707317,18159.066,35,618.43,4,0.00060763,0.000148721,0,0.000756351,NA,NA,NA,NA,NA,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,93.92817683,94.49672087,100.534785,121.0087438,81.82113241,MS,R,R,S,,,,,NA,NA,NA,NA
59,1977042,1977042,2693,2693,XL04-389,301,TUCCP77-042,TUCCP77-042,4,4,5,8.9,11,195,2004,7.536231884,7671.786,40.31707317,18159.066,6,208,2,0.000236072,0.000148721,NA,0.000384793,NA,NA,NA,NA,NA,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,,,,,,,,,NA,NA,NA,NA
60,1977042,1996549,2692,2692,XL04-388,301,HOCP96-549,TUCCP77-042,7,4,5,1.2,101,252,2004,130.6666667,4451,40.31707317,18159.066,101,252,1,0,0.000148721,NA,0.000148721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
61,1977042,2006562,4483,4483,XL09-603,294,HO06-562,TUCCP77-042,8,3,24,3.46,185,1280,2009,80.2,11385,40.31707317,18159.066,185,1280,1,0.000398565,0.000148721,0,0.000547286,389,2,0,0,0,TUCCP77-042,HOCP01-553,149.1917058,102.686988,144.9325477,91.09380034,156.8098916,91.24783421,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,119.857818,95.59836343,124.3193675,108.4099387,119.2911285,,,,,,,,,NA,NA,NA,NA
62,1977042,2002320,2683,2683,XL04-379,299,L02-320,TUCCP77-042,5,3,5,3,28,169,2004,49.70588235,9328,40.31707317,18159.066,28,169,1,0,0.000148721,NA,0.000148721,NA,NA,NA,NA,NA,L94-424,LCP85-384,111.5617229,83.40926882,134.1086483,99.56796215,135.1411801,88.0332937,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,101.0428266,85.95950381,118.9074178,112.6470197,108.4567728,,,,,,,,,NA,NA,NA,NA
63,1977042,1986454,1711,1711,XL02-333,273,LCP86-454,TUCCP77-042,3,5,20,5.542,8,88.672,2002,59.72881356,67574.176,40.31707317,18159.066,58,1211.672,2,0.001293781,0.000148721,0,0.001442502,NA,NA,NA,NA,NA,CP77-310,CP69-380,73.25155645,94.72682083,76.45587546,141.056531,53.71574504,99.7635468,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,81.88774336,91.61827982,90.08103135,133.3913041,67.74405525,,,,,,,,,-,NA,,NA
64,1977042,1992618,1220,1220,XL01-225,NA,HOCP92-618,TUCCP77-042,NA,NA,NA,5.9,116,1369,2001,50.76315789,62303.86,40.31707317,18159.066,116,1369,1,0.000470687,0.000148721,0,0.000619408,430,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,NA,NA,NA,NA,NA,MS,R,MS,R,,,,,-,NA,,NA
65,1977042,2007617,4492,4492,XL09-612,299,HO07-617,TUCCP77-042,8,3,27,6.03,3,36,2009,NA,1240.24,40.31707317,18159.066,3,36,1,0,0.000148721,NA,0.000148721,NA,NA,NA,NA,NA,HOCP00-940,HOCP99-825,118.9531946,97.84005279,119.9956266,105.2114904,113.5929961,86.75029727,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,104.7385624,93.1748958,111.8509069,115.4687838,97.68268077,,,,,,,,,NA,NA,NA,NA
66,1977042,2001564,2681,2681,XL04-377,299,HO01-564,TUCCP77-042,7,3,5,11.9,55,1308,2004,24.66666667,10831,40.31707317,18159.066,48.5,2513,2,0,0.000148721,0,0.000148721,743,47,6,1,0,GR. GERMAN,LCP85-384,109.8166588,105.2299845,104.6569891,96.91960068,107.3858503,90.2891116,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,100.1702945,96.86986164,104.1815882,111.3228389,94.57910789,,,,,,,,,NA,NA,NA,NA
67,1977042,2001564,4482,4482,XL09-602,294,HO01-564,TUCCP77-042,8,3,24,14.34,42,1205,2009,24.66666667,10831,40.31707317,18159.066,48.5,2513,2,0,0.000148721,0,0.000148721,442,7,0,0,0,GR. GERMAN,LCP85-384,109.8166588,105.2299845,104.6569891,96.91960068,107.3858503,90.2891116,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,100.1702945,96.86986164,104.1815882,111.3228389,94.57910789,,,,,,,,,NA,NA,NA,NA
68,1977042,2001315,3268,3268,XL06-320,282,L01-315,TUCCP77-042,7,3,12,5.494,3,33,2006,36.3559322,25436.064,40.31707317,18159.066,3,33,1,0.000225403,0.000148721,NA,0.000374124,NA,NA,NA,NA,NA,HOCP93-746,LCP85-384,113.7074986,84.09025303,132.2916473,102.2843924,128.0755124,NA,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,102.1157144,86.29999592,117.9989173,114.0052348,104.9239389,MS,R,,R,,,,,-,NA,,NA
69,1977042,2001588,2530,2530,XL04-226,278,HOCP01-588,TUCCP77-042,6,4,4,9.7,21,408,2004,21,408,40.31707317,18159.066,21,408,1,0,0.000148721,0,0.000148721,244,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
70,1977042,2008077,4493,4493,XL09-613,299,L08-077,TUCCP77-042,8,3,27,7.75,0,0,2009,4,122,40.31707317,18159.066,0,0,1,NA,0.000148721,NA,NA,NA,NA,NA,NA,NA,L01-283,HOCP91-552,92.52006874,81.94079578,112.6074702,117.7869339,99.47502912,91.5862069,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,91.52199951,85.22526729,108.1568287,121.7565055,90.62369729,,,,,,,,,NA,NA,NA,NA
71,1977042,1994433,3269,3269,XL06-321,282,L94-433,TUCCP77-042,7,3,12,7.9,13,205,2006,60.27692308,48995.212,40.31707317,18159.066,23.5,546,2,0.000415924,0.000148721,0,0.000564645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,NA,NA,NA,NA,NA,MS,R,,R,,,,,-,NA,,NA
72,1977042,1999226,1241,1241,XL01-263,NA,L99-226,TUCCP77-042,NA,NA,NA,4.5,165,1485,2001,31.28346457,70274.65,40.31707317,18159.066,165,1485,1,0.000194439,0.000148721,0,0.00034316,621,11,2,1,0,CP89-846,LCP81-030,104.4164397,105.2518656,99.78846585,131.9768321,74.09947666,94.94749907,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,97.470185,96.88080218,101.7473265,128.8514547,77.93592106,MS,R,S,MR,,,,,-,NA,,NA
73,1977042,1989831,2528,2528,XL04-224,278,HOCP89-831,TUCCP77-042,7,4,4,11.6,5,116,2004,42.5,6222.27,40.31707317,18159.066,5,116,1,0.002112676,0.000148721,NA,0.002261397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
74,1977042,1998197,1713,1713,XL02-335,273,L98-197,TUCCP77-042,7,5,20,3.495,16,111.84,2002,98.48275862,26643.438,40.31707317,18159.066,16,111.84,1,0,0.000148721,NA,0.000148721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
75,1977042,1997606,1242,1242,XL01-267,NA,HOCP97-606,TUCCP77-042,NA,NA,NA,5.952,17,202,2001,38.53846154,4259.984,40.31707317,18159.066,17,202,1,0,0.000148721,NA,0.000148721,NA,NA,NA,NA,NA,HOCP85-845,LCP85-384,120.0254201,95.78054438,124.4986959,102.9997929,119.3372293,92.29678954,CP71-321,US72-019,90.52393028,88.50973881,103.7061872,125.7260772,81.77236546,106.162261,105.2746752,92.14514159,114.1024416,114.362935,100.5547974,,,,,,,,,NA,NA,NA,NA
76,1977310,1977310,113,113,XL96-113,274,CP77-310,CP77-310,3,3,23,7.68,4,61.44,1996,75.14285714,16997.14,57.5,9722.8,21.66666667,1160.64,3,0.000243962,0.000545951,NA,0.000789913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
77,1977310,1977310,334,334,XL96-338,288,CP77-310,CP77-310,3,3,9,6.8,27,367.2,1996,75.14285714,16997.14,57.5,9722.8,21.66666667,1160.64,3,0.000243962,0.000545951,NA,0.000789913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
78,1977310,1977310,2470,2470,XL04-166,271,CP77-310,CP77-310,4,4,12,10.8,34,732,2004,75.14285714,16997.14,57.5,9722.8,21.66666667,1160.64,3,0.000243962,0.000545951,NA,0.000789913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
79,1977310,1980004,2468,2468,XL04-164,271,US80-004,CP77-310,1,4,12,9.6,0,0,2004,54.38461538,16456.92,57.5,9722.8,0,0,1,0.000584454,0.000545951,NA,0.001130404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
80,1977310,1992624,112,112,XL96-112,274,HOCP92-624,CP77-310,7,3,23,3.46,108,747.36,1996,NA,374884.422,57.5,9722.8,108,747.36,1,0.000606224,0.000545951,0.005154639,0.001152175,194,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,MR,MR,,,,,-,NA,,NA
81,1977310,1986429,333,333,XL96-337,288,LCP86-429,CP77-310,5,3,9,9.62,106,2039.44,1996,111.4285714,61231.28,57.5,9722.8,106,2039.44,1,0.000615764,0.000545951,0,0.001161714,232,23,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
82,1977310,1988739,331,331,XL96-335,288,HOCP88-739,CP77-310,7,3,9,4.66,41,382.12,1996,23.49019608,15926.872,57.5,9722.8,41,382.12,1,0.001280956,0.000545951,0,0.001826907,104,21,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
83,1977310,1999002,2469,2469,XL04-165,271,US99-002,CP77-310,5,4,12,11.8,151,3571,2004,110.2857143,23179.13,57.5,9722.8,151,3571,1,0,0.000545951,0,0.000545951,216,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
84,1977310,1993749,332,332,XL96-336,288,HOCP93-749,CP77-310,5,3,9,8.43,84,1416.24,1996,74.65217391,33190.092,57.5,9722.8,84,1416.24,1,0.000637349,0.000545951,0,0.001183299,97,7,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
85,1977310,1996509,2467,2467,XL04-163,271,HOCP96-509,CP77-310,4,4,12,10.2,20,406,2004,68.30769231,17183.204,57.5,9722.8,20,406,1,0.000854263,0.000545951,0,0.001400214,244,3,0,0,0,CP83-644,CP84-722,116.0860923,96.33518811,118.8747258,131.6893,90.17160638,104.67935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
86,1977407,1965357,193,193,XL96-195,281,CP65-357,CP77-407,7,4,33,4.92,88,865.92,1996,79.80645161,34482.5,94.55555556,16431.12,88,865.92,1,0.00154012,0.000236016,0,0.001776136,72,9,4,0,0,CP52-068,CP53-017,72.97009798,95.45326129,75.75510732,119.3987369,62.38041832,105.5004559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
87,1977407,1977310,138,138,XL96-139,276,CP77-310,CP77-407,8,3,6,9.73,108,2101.68,1996,75.14285714,16997.14,94.55555556,16431.12,108,2101.68,1,0.000243962,0.000236016,0,0.000479978,97,14,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
88,1977407,1977407,32,32,XL96-032,269,CP77-407,CP77-407,3,3,6,5.15,7,72.1,1996,37.25,6857.28,94.55555556,16431.12,15,474.14,2,0.000355619,0.000236016,NA,0.000591635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
89,1977407,1977407,194,194,XL96-196,281,CP77-407,CP77-407,4,4,33,8.74,23,402.04,1996,37.25,6857.28,94.55555556,16431.12,15,474.14,2,0.000355619,0.000236016,NA,0.000591635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
90,1977407,1993744,55,55,XL96-055,271,HOCP93-744,CP77-407,7,3,6,8.2,67,1098.8,1996,145.4,23044.34,94.55555556,16431.12,143,5802.92,2,0,0.000236016,0,0.000236016,411,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
91,1977407,1986429,30,30,XL96-030,269,LCP86-429,CP77-407,7,3,6,15.8,196,6193.6,1996,111.4285714,61231.28,94.55555556,16431.12,196,6193.6,1,0.000615764,0.000236016,0,0.00085178,218,19,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
92,1977407,1988739,192,192,XL96-194,281,HOCP88-739,CP77-407,6,4,33,6.61,33,436.26,1996,23.49019608,15926.872,94.55555556,16431.12,33,436.26,1,0.001280956,0.000236016,0,0.001516972,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
93,1977407,1985313,139,139,XL96-140,276,LCP85-313,CP77-407,7,3,6,2.53,110,556.6,1996,77.875,23628.68,94.55555556,16431.12,110,556.6,1,0.000699668,0.000236016,0,0.000935684,248,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
94,1977407,1993744,31,31,XL96-031,269,HOCP93-744,CP77-407,5,3,6,10.74,219,4704.12,1996,145.4,23044.34,94.55555556,16431.12,143,5802.92,2,0,0.000236016,0,0.000236016,175,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
95,1978020,1977310,622,622,XL97-135,281,CP77-310,US78-020,5,3,3,8.34,73,1217.64,1997,75.14285714,16997.14,81.375,11604.42,73,1217.64,1,0.000243962,0,0,0.000243962,81,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
96,1978020,1978020,556,556,XL97-068,274,US78-020,US78-020,3,3,10,10.98,0,0,1997,13.36363636,3650.82,81.375,11604.42,0,0,1,0.00127551,0,NA,0.00127551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
97,1978020,1979318,553,553,XL97-065,274,CP79-318,US78-020,7,3,10,6.03,143,1724.58,1997,95.21568627,79272.94,81.375,11604.42,143,1724.58,1,0.000257309,0,0,0.000257309,109,7,1,0,0,CP65-357,L65-069,81.82910185,98.03174141,83.04400779,127.1866472,65.14806231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
98,1978020,1980004,623,623,XL97-136,281,US80-004,US78-020,5,3,3,11.62,90,2091.6,1997,54.38461538,16456.92,81.375,11604.42,90,2091.6,1,0.000584454,0,0,0.000584454,196,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
99,1978020,1981010,555,555,XL97-067,274,LCP81-010,US78-020,6,3,10,12.03,192,4619.52,1997,NA,371562.37,81.375,11604.42,192,4619.52,1,0.000335411,0,0,0.000335411,914,9,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,R,R,MR,,,,,-,NA,,NA
100,1978020,1989136,554,554,XL97-066,274,L89-136,US78-020,5,3,10,2.42,33,159.72,1997,46.7,3860.88,81.375,11604.42,33,159.72,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
101,1978020,1985845,624,624,XL97-137,281,HOCP85-845,US78-020,3,3,3,6.84,72,984.96,1997,55.79760274,173442.988,81.375,11604.42,72,984.96,1,0.000203821,0,0,0.000203821,250,10,0,0,0,CP72-370,CP77-403,84.24708062,93.47627944,89.53889071,112.4838721,79.05412534,104.2471877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MR,R,S,R,,,,,NA,NA,NA,NA
102,1978020,1985830,625,625,XL97-138,281,CP85-830,US78-020,3,3,3,8.4,48,806.4,1997,26.5,838.6,81.375,11604.42,48,806.4,1,0,0,0,0,229,17,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
103,1978317,1992624,956,956,XL98-187,288,HOCP92-624,CP78-317,7,3,13,3.55,17,120.7,1998,NA,374884.422,26,2037.7,17,120.7,1,0.000606224,0.000810154,NA,0.001416378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,MR,MR,,,,,-,NA,,NA
104,1978317,1978317,938,938,XL98-169,284,CP78-317,CP78-317,4,4,32,7.54,0,0,1998,7.9,1083.594,26,2037.7,0,0,1,0.000586338,0.000810154,NA,0.001396492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
105,1978317,1996538,937,937,XL98-168,284,HOCP96-538,CP78-317,5,4,32,9.4,90,1692,1998,82.42857143,12478.02,26,2037.7,90,1692,1,0,0.000810154,0,0.000810154,226,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
106,1978317,1996079,954,954,XL98-185,288,L96-079,CP78-317,7,3,13,3.7,9,66.6,1998,9,149.94,26,2037.7,9,66.6,1,NA,0.000810154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
107,1978317,1994806,955,955,XL98-186,288,HOCP94-806,CP78-317,5,3,13,5.06,0,0,1998,49,13551.832,26,2037.7,0,0,1,0.000548847,0.000810154,NA,0.001359001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
108,1978317,1992648,936,936,XL98-167,284,HOCP92-648,CP78-317,7,4,32,1.98,40,158.4,1998,93.05940594,91168.272,26,2037.7,40,158.4,1,0.000513347,0.000810154,NA,0.001323501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
109,1979010,1977310,736,736,XL97-254,304,CP77-310,US79-010,5,4,25,5.77,1,11.54,1997,75.14285714,16997.14,1.875,162.54,1,11.54,1,0.000243962,0,NA,0.000243962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
110,1979010,1979010,737,737,XL97-255,304,US79-010,US79-010,4,4,25,2.05,0,0,1997,52.75,40951.428,1.875,162.54,2,50,3,0.0002936,0,NA,0.0002936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
111,1979010,1979010,2731,2731,XL05-023,262,US79-010,US79-010,3,3,9,9.164,1,18,2005,52.75,40951.428,1.875,162.54,2,50,3,0.0002936,0,NA,0.0002936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
112,1979010,1979010,5489,5489,XL11-315,269,US79-010,US79-010,4,4,23,3.17,5,32,2011,52.75,40951.428,1.875,162.54,2,50,3,0.0002936,0,NA,0.0002936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
113,1979010,1997128,2730,2730,XL05-022,262,L97-128,US79-010,7,3,9,4.949,2,20,2005,NA,88233.572,1.875,162.54,2,20,1,0.00060763,0,NA,0.00060763,NA,NA,NA,NA,NA,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,R,R,S,,,,,NA,NA,NA,NA
114,1979010,1994426,5488,5488,XL11-314,269,L94-426,US79-010,6,4,23,6.08,3,36,2011,13.19685039,29481.146,1.875,162.54,3,36,1,0.00028547,0,NA,0.00028547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,,R,R,,,,,-,NA,,NA
115,1979010,1995988,5487,5487,XL11-313,269,HO95-988,US79-010,6,4,23,7.06,0,0,2011,25.04255319,56635.556,1.875,162.54,0,0,1,0.000723369,0,NA,0.000723369,NA,NA,NA,NA,NA,CP86-941,US89-012,97.53136871,99.08578724,97.83512752,111.5225419,85.78930489,89.66800469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,R,R,MS,,,,,-,NA,,NA
116,1979010,2009827,5486,5486,XL11-312,269,HO09-827,US79-010,8,4,23,7.53,3,45,2011,NA,26679.92,1.875,162.54,3,45,1,0.000440788,0,NA,0.000440788,NA,NA,NA,NA,NA,L01-283,HO94-856,141.4624177,90.73365274,154.6647196,123.4305297,124.7369558,80.9274673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,,R,,,,,+,NA,,NA
117,1979318,1992624,690,690,XL97-206,293,HOCP92-624,CP79-318,5,3,29,3.32,128,849.92,1997,NA,374884.422,54.6,5046.98,128,849.92,1,0.000606224,0.000206569,0,0.000812793,110,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP65-357,L65-069,81.82910185,98.03174141,83.04400779,127.1866472,65.14806231,NA,NA,NA,NA,NA,NA,S,R,MR,MR,,,,,-,NA,,NA
118,1979318,1998207,1366,1366,XL01-473,NA,L98-207,CP79-318,NA,NA,NA,3.8,79,600,2001,46.35294118,47691.928,54.6,5046.98,79,600,1,0.000490043,0.000206569,0,0.000696612,388,0,0,0,0,LCP86-454,LCP85-384,128.9348836,96.8381818,130.4349821,97.15425562,132.797369,100.1724138,CP65-357,L65-069,81.82910185,98.03174141,83.04400779,127.1866472,65.14806231,NA,105.3819927,97.4349616,106.7394949,112.1704514,98.97271566,S,R,R,MR,,,,,NA,NA,NA,NA
119,1979318,1994426,1151,1151,XL98-385,309,L94-426,CP79-318,7,3,28,11.3,0,0,1998,13.19685039,29481.146,54.6,5046.98,0,0,1,0.00028547,0.000206569,NA,0.000492038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP65-357,L65-069,81.82910185,98.03174141,83.04400779,127.1866472,65.14806231,NA,NA,NA,NA,NA,NA,MS,,R,R,,,,,-,NA,,NA
120,1979318,1995495,691,691,XL97-209,293,L95-495,CP79-318,7,3,29,5.87,45,528.3,1997,47.58823529,8703.7,54.6,5046.98,45,528.3,1,0,0.000206569,0,0.000206569,232,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP65-357,L65-069,81.82910185,98.03174141,83.04400779,127.1866472,65.14806231,NA,NA,NA,NA,NA,NA,,,,,,,,,NA,NA,NA,NA
